time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,Plot,Plot,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,RSI,Aroon Up,Aroon Down
1570104000,183.68,184,183.68,183.79,185.00499999999965,188.19873449123185,181.81126550876746,28557,256877.7,-2.534308928571257,0,NaN,NaN,2.1469287731074536,NaN,34.427156756162674,7.142857142857143,35.714285714285715
1570107600,183.82,184.47,183.65,184.18,184.82849999999965,187.78621043215287,181.87078956784643,383180,262973.45,-2.1878785714283913,0,NaN,NaN,2.1629108731554,NaN,39.000345816506304,0,28.571428571428573
1570111200,184.18,184.18,181.83,183.7,184.65299999999962,187.43602784759392,181.86997215240532,1296284,303584.15,-1.8909428571426774,0,NaN,NaN,3.1324916093974724,NaN,35.70024191498162,0,100
1570114800,183.69,185.37,183.5,184.48,184.50749999999965,186.99110926888878,182.02389073111053,648141,335266.05,-1.4235696428569669,0,NaN,NaN,2.2063525900660768,NaN,43.99367392916272,100,92.85714285714286
1570118400,184.57,185.79,184.57,185.68,184.41499999999962,186.55554665927326,182.27445334072598,383076,354289.85,-0.7254982142855333,0,NaN,NaN,1.6361117032615613,NaN,53.854730744320484,100,85.71428571428571
1570122000,185.73,186.2,185.5,186.01,184.33349999999962,186.06094059246627,182.60605940753297,213815,364691.85,0.08580714285732416,0,NaN,NaN,1.1404817736090316,NaN,56.141676082716046,100,78.57142857142857
1570125600,186.04,186.16,185.76,185.83,184.3169999999996,185.97942112610315,182.65457887389607,225771,375600.4,0.7117714285716152,0,NaN,NaN,1.0019185674696203,NaN,54.55351486731304,92.85714285714286,71.42857142857143
1570129200,185.83,186.16,185.41,186.14,184.33699999999962,186.07531067433692,182.59868932566232,509034,398590.55,1.3125642857144744,0,NaN,NaN,0.4028792436613666,NaN,56.81907218179686,85.71428571428571,64.28571428571429
1570132800,186.13,186.31,186.13,186.31,184.40599999999964,186.33236860453957,182.4796313954597,54271,374169.4,1.8275857142859033,0,NaN,NaN,0.09661317159573121,NaN,58.05398796523088,100,57.142857142857146
1570136400,186.2,186.2,186.2,186.2,184.50849999999963,186.58201175557124,182.434988244428,237,328900.9,2.195371428571617,0,NaN,NaN,0.05904138264184082,NaN,56.919666461125715,92.85714285714286,50
1570140000,186.21,186.26,186.11,186.12,184.6174999999996,186.7869872667396,182.44801273325962,1100,294830.05,2.461939285714478,0,NaN,NaN,0.10734796843969117,NaN,56.061734937504006,85.71428571428571,42.857142857142854
1570186800,185.61,185.93,185.6,185.79,184.7449999999996,186.87504694796573,182.61495305203348,19135,275640.4,2.539228571428765,0,NaN,NaN,0.3810852879609296,NaN,52.54355256465653,78.57142857142857,35.714285714285715
1570190400,185.84,187.17,185.67,187.04,184.92699999999962,187.18447735327567,182.66952264672358,167658,266471.05,2.7484214285716204,0,NaN,NaN,0.7324636441402933,NaN,62.21607315400898,100,28.571428571428573
1570194000,186.87,187.75,186.84,187.73,185.10349999999963,187.64067382150253,182.56632617849672,574753,275070.2,3.052153571428754,0,NaN,NaN,0.4740851222500327,NaN,66.29933030324764,100,21.428571428571427
1570197600,187.73,187.95,187.04,187.45,185.2749999999996,187.95567528815326,182.59432471184596,383456,249249.3,3.197925000000181,0,NaN,NaN,0.36754913972193987,NaN,63.30939739551313,100,14.285714285714286
1570201200,187.48,188.4,187.3,188.2,185.4979999999996,188.3662719537308,182.62972804626838,409910,265318.9,3.357003571428753,0,NaN,NaN,0.4782146652497223,NaN,67.53299422538886,100,7.142857142857143
1570204800,188.2,188.34,188.05,188.13,185.7159999999996,188.6867197781909,182.74528022180831,145084,272543.1,3.4268321428573243,0,NaN,NaN,0.07970244420827698,NaN,66.76054675481792,92.85714285714286,0
1570208400,188.13,188.48,188.05,188.14,185.9324999999996,188.94684487087798,182.91815512912123,166470,280841.6,3.459939285714464,0,NaN,NaN,0.07970244420827698,NaN,66.818935602791,100,0
1570212000,188.15,188.7,188.06,188.6,186.1564999999996,189.2632106399765,183.0497893600227,144123,287997.75,3.539885714285896,0,NaN,NaN,0.2863202545068887,NaN,69.47520042741786,100,0
1570215600,188.62,189.08,188.51,188.89,186.42049999999958,189.51409645082362,183.32690354917554,591262,317265.85,3.5307892857144703,0,NaN,NaN,0.2011752872041905,NaN,71.0487252495605,100,14.285714285714286
1570219200,188.89,189.01,188.68,188.97,186.67949999999956,189.71563224359053,183.6433677564086,85671,320121.55,3.4719607142859066,0,NaN,NaN,0.15346351272688366,NaN,71.48540658830053,92.85714285714286,7.142857142857143
1570446000,188.66,188.7,188.41,188.41,186.89099999999956,189.78730730423322,183.9946926957659,6400,301282.55,3.274921428571629,0,NaN,NaN,0.2963433349208881,NaN,64.18701977311903,85.71428571428571,0
1570449600,188.41,188.64,188.31,188.31,187.12149999999957,189.679290257351,184.56370974264814,15205,237228.6,2.9133428571430597,0,NaN,NaN,0.3492617875853292,NaN,62.95104645361944,78.57142857142857,21.428571428571427
1570453200,188.29,188.69,187.92,188.26,187.31049999999956,189.60465322080694,185.0163467791922,258360,217739.55,2.523371428571636,0,NaN,NaN,0.555643752976669,NaN,62.30503573871623,71.42857142857143,14.285714285714286
1570456800,188.31,189.08,188.1,189.03,187.47799999999958,189.76066160447039,185.19533839552878,153926,206282.05,2.327385714285922,0,NaN,NaN,0.49198539914299677,NaN,67.78740068753453,64.28571428571429,7.142857142857143
1570460400,189.05,189.43,189.01,189.43,187.64899999999957,189.97808479891407,185.31991520108508,197635,205473.05,2.2367964285716364,0,NaN,NaN,0.22171778493375702,NaN,70.21117371219916,100,0
1570464000,189.44,189.44,188.92,189.01,187.8079999999996,190.05126191082232,185.56473808917687,93133,198841.15,2.034664285714495,0,NaN,NaN,0.2692287388481335,NaN,64.70584011947201,100,0
1570467600,188.98,189.74,188.56,189.56,187.9789999999996,190.20895874413418,185.749041255865,372539,192016.4,1.9316250000002082,0,NaN,NaN,0.5275374551593163,NaN,68.22005731072514,100,0
1570471200,189.59,189.59,188.25,188.63,188.0949999999996,190.2036820529721,185.9863179470271,293958,204000.75,1.659164285714489,0,NaN,NaN,0.6910740662587056,NaN,57.74931381021414,92.85714285714286,0
1570474800,188.65,188.9,188.15,188.21,188.1954999999996,190.1165879731313,186.27441202686794,511003,229539.05,1.3021678571430557,0,NaN,NaN,0.7438278117746342,NaN,53.73790264984157,85.71428571428571,0
1570478400,188.21,188.39,188.1,188.32,188.30549999999963,189.973954075052,186.63704592494724,44590,231713.55,0.965271428571622,0,NaN,NaN,0.7702046845326059,NaN,54.62685264911258,78.57142857142857,50
1570485600,188.15,188.41,188.15,188.37,188.43449999999962,189.63968006975924,187.22931993024,1200,230816.8,0.6036857142859104,0,NaN,NaN,0.7438278117746342,NaN,55.04966431127662,71.42857142857143,42.857142857142854
1570489200,188.37,188.42,188.3,188.42,188.50349999999963,189.52552299413688,187.4814770058624,400,222453.9,0.30051785714304646,0,NaN,NaN,0.6646971935007338,NaN,55.49627498575487,64.28571428571429,35.714285714285715
1570532400,187.24,187.36,186.72,187.19,188.47649999999962,189.6021158316726,187.35088416832664,15100,194471.25,-0.14442142857124773,0,NaN,NaN,1.4982063726524601,NaN,43.93245288095857,57.142857142857146,100
1570536000,187.2,187.3,186.91,187.09,188.45849999999965,189.65827122841645,187.25872877158284,61682,178382.55,-0.5914571428569642,0,NaN,NaN,1.3979742561721913,NaN,43.14531505118518,50,92.85714285714286
1570539600,187.15,187.33,185.95,186.02,188.34949999999964,189.95194157475763,186.74705842524165,486122,182193.15,-1.086996428571248,0,NaN,NaN,1.9044102131251393,NaN,35.76194092035536,42.857142857142854,100
1570543200,186.02,186.54,185.54,186.5,188.26799999999963,190.06124956448036,186.4747504355189,535087,201693.3,-1.4136785714283913,0,NaN,NaN,2.120700569740457,NaN,40.667161061773974,35.714285714285715,100
1570546800,186.5,186.73,185.74,186.23,188.17249999999964,190.17416805451745,186.17083194548184,394063,213072.95,-1.7339107142855426,0,NaN,NaN,2.0151930787085846,NaN,38.86920545011419,28.571428571428573,92.85714285714286
1570550400,186.21,187.32,186.01,186.73,188.07899999999967,190.16498082457127,185.99301917542806,256359,218684.75,-1.8622678571426894,0,NaN,NaN,1.8727579658155789,NaN,43.822440126365066,21.428571428571427,85.71428571428571
1570554000,186.75,187.24,186.54,186.89,187.97899999999964,190.09146680458957,185.86653319540972,197190,198981.15,-1.8879142857141216,0,NaN,NaN,1.5931631145811407,NaN,45.34847962287647,14.285714285714286,78.57142857142857
1570557600,186.9,187.84,186.07,186.7,187.86549999999966,189.9966356128768,185.73436438712253,813359,235365.55,-1.887946428571265,0,NaN,NaN,1.8411057185060187,NaN,43.825994748128096,7.142857142857143,71.42857142857143
1570561200,186.67,187.19,185.27,185.3,187.70999999999967,190.09790284568956,185.32209715430977,886870,279389.05,-2.1310714285712637,0,NaN,NaN,2.2631356826334628,NaN,34.60650116299702,0,100
1570564800,185.3,185.59,185.27,185.49,187.56899999999968,190.12560634443793,185.01239365556143,37429,280500.25,-2.3241714285712636,0,NaN,NaN,2.2631356826334628,NaN,36.557102607328225,0,92.85714285714286
1570572000,185.45,185.64,185.45,185.64,187.43799999999965,190.10564015572382,184.77035984427548,1000,267632.25,-2.4662892857141197,0,NaN,NaN,2.1681789407047973,NaN,38.12624650096118,0,85.71428571428571
1570575600,185.2,185.24,185.2,185.24,187.24849999999964,189.9746714913941,184.52232850860517,985,259985.2,-2.571024999999828,0,NaN,NaN,2.300063304494626,NaN,35.59778604136251,14.285714285714286,100
1570618800,187.22,187.4,187.05,187.34,187.14399999999964,189.6813639865958,184.60663601340346,19590,251082.95,-2.199246428571253,0,NaN,NaN,1.3241190124498792,NaN,53.16040365246746,7.142857142857143,92.85714285714286
1570622400,187.3,187.47,186.86,186.98,187.04249999999965,189.43122246199334,184.65377753800595,59663,249409.45,-1.908492857142683,0,NaN,NaN,1.424351128930148,NaN,50.612326137568346,0,85.71428571428571
1570626000,187,187.27,186.45,186.74,186.90149999999966,188.99367852977434,184.80932147022497,226198,242092.4,-1.584199999999821,0,NaN,NaN,1.640641485545481,NaN,48.92856579763706,50,78.57142857142857
1570629600,186.71,187.17,186.61,187.12,186.82599999999962,188.7667256376139,184.88527436238536,240530,239421,-1.2184642857141061,0,NaN,NaN,1.556235492719977,NaN,51.670119380672176,42.857142857142854,71.42857142857143
1570633200,187.13,187.49,186.62,187.24,186.77749999999963,188.62362973556,184.93137026443927,328137,230277.7,-0.8425999999998175,0,NaN,NaN,1.065578115888242,NaN,52.536601977696456,35.714285714285715,64.28571428571429
1570636800,187.25,187.53,187.19,187.5,186.73649999999964,188.4771926783579,184.99580732164137,111838,233640.1,-0.41155714285696154,0,NaN,NaN,0.6527969429996762,NaN,54.44242052383224,28.571428571428573,57.142857142857146
1570640400,187.5,187.82,187.2,187.44,186.68999999999966,188.29831588950773,185.08168411049158,157261,241443.15,0.0038250000001813778,0,NaN,NaN,0.6474896507801714,NaN,53.90450954743782,21.428571428571427,50
1570644000,187.43,187.99,187.25,187.87,186.66249999999962,188.16701154879172,185.15798845120753,262219,254534.1,0.4883142857144711,0,NaN,NaN,0.6209531896826173,NaN,57.170520701801834,100,42.857142857142854
1570647600,187.86,188.08,187.22,187.35,186.67049999999963,188.1877933139165,185.15320668608277,581039,282831.05,0.7352607142859013,0,NaN,NaN,0.6368750663411468,NaN,52.3408291742112,100,35.714285714285715
1570651200,187.32,187.58,187.09,187.38,186.68499999999963,188.2234472693236,185.14655273067567,32853,281389.6,0.9507892857144777,0,NaN,NaN,0.4151807100654714,NaN,52.58967067504345,92.85714285714286,28.571428571428573
1570654800,187.31,187.31,187.31,187.31,186.7494999999996,188.27915976626255,185.21984023373668,500,257108.5,1.0368607142859112,0,NaN,NaN,0.29807845850854436,NaN,51.908623321753545,85.71428571428571,21.428571428571427
1570658400,187.48,187.48,184.72,184.72,186.66049999999962,188.42671035002763,184.8942896499716,17100,231209.15,0.6963428571430594,0,NaN,NaN,1.6766913291105583,NaN,34.24015270413905,78.57142857142857,100
1570662000,184.64,185.02,184.62,184.96,186.5969999999996,188.50609507372914,184.68790492627008,2135,211612.75,0.39380000000019866,0,NaN,NaN,1.7299196252727949,NaN,36.40043137904213,71.42857142857143,100
1570705200,187.22,187.22,186.6,186.93,186.6069999999996,188.52086624416174,184.69313375583747,62094,201899.5,0.5085357142859108,0,NaN,NaN,0.6759993612604515,NaN,50.71308818191713,64.28571428571429,92.85714285714286
1570708800,187.05,187.3,187,187.16,186.6204999999996,188.54593475624415,184.69506524375504,49695,194524.75,0.6631464285716244,0,NaN,NaN,0.4630861766114891,NaN,52.06929583359153,57.142857142857146,85.71428571428571
1570712400,187.17,188.85,187.01,188.73,186.7219999999996,188.856203364376,184.58779663562322,640732,185893.4,1.0280535714287615,0,NaN,NaN,0.9113548455465473,NaN,60.133464131138524,100,78.57142857142857
1570716000,188.73,189.17,188.39,189.14,186.9139999999996,189.18826823408222,184.63973176591696,382934,160696.6,1.2673107142859055,0,NaN,NaN,0.3965316696626838,NaN,61.93459439209894,100,71.42857142857143
1570719600,189.16,189.41,189.03,189.17,187.0979999999996,189.4748096264896,184.7211903735096,190485,168349.4,1.4450607142859044,0,NaN,NaN,0.07400750647564962,NaN,62.069629219077655,100,64.28571428571429
1570723200,189.17,189.22,188.14,188.53,187.2424999999996,189.5984870544182,184.88651294558102,187861,177692.45,1.4526500000001907,0,NaN,NaN,0.5444837976423329,NaN,57.392156365255765,92.85714285714286,57.142857142857146
1570726800,188.52,188.71,187.99,188.55,187.40799999999962,189.63982078145403,185.1761792185452,172414,186263.9,1.3736285714287677,0,NaN,NaN,0.6237775545805246,NaN,57.49994087827444,85.71428571428571,50
1570730400,188.55,188.65,187.58,188.31,187.4564999999996,189.72220320221763,185.1907967977816,332594,201914.1,1.411360714285913,0,NaN,NaN,0.8405138235449463,NaN,55.67969691024202,78.57142857142857,42.857142857142854
1570734000,188.29,188.82,188.27,188.67,187.54099999999963,189.85486170731042,185.22713829268884,329542,215408.05,1.4623035714287684,0,NaN,NaN,0.4757625416292104,NaN,57.83585898074003,71.42857142857143,35.714285714285715
1570737600,188.67,189.75,188.63,189.53,187.68049999999963,190.11751025860855,185.2434897413907,88889,208542.6,1.6071892857144794,0,NaN,NaN,0.47485886139397754,NaN,62.526033264321896,100,28.571428571428573
1570741200,189.57,189.65,189.45,189.45,187.79699999999963,190.33631565594726,185.257684344052,2949,196663.55,1.7496321428573323,0,NaN,NaN,0.042209676568359895,NaN,61.83695266561907,92.85714285714286,21.428571428571427
1570744800,189.31,189.66,189.08,189.43,187.9064999999996,190.5278452654247,185.2851547345745,23622,181437.8,1.8792321428573362,0,NaN,NaN,0.23742943069698128,NaN,61.65401833132729,85.71428571428571,14.285714285714286
1570748400,189.45,189.45,189.12,189.35,187.9989999999996,190.68617621315965,185.31182378683954,8800,176285.9,1.992892857143047,0,NaN,NaN,0.21632459241280885,NaN,60.878211314205444,78.57142857142857,7.142857142857143
1570791600,190.75,191.19,190.67,190.9,188.1719999999996,191.1252802103037,185.21871978969548,14800,169162.85,2.2930821428573336,0,NaN,NaN,0.1204819277108529,NaN,69.0137710200119,100,0
1570795200,190.89,190.95,190.7,190.73,188.3149999999996,191.46626958550647,185.16373041449273,40028,158053.3,2.5725250000001934,0,NaN,NaN,0.10476689366161188,NaN,67.35926638226627,92.85714285714286,0
1570798800,190.73,191.85,190.59,191.56,188.5254999999996,191.94208001524746,185.10891998475174,593054,158654.05,2.8815750000001925,0,NaN,NaN,0.5063687617456666,NaN,71.01309319837266,100,0
1570802400,191.55,192.1,191.55,191.94,188.7534999999996,192.43241437798974,185.07458562200947,515096,182766.2,3.1951928571430535,0,NaN,NaN,0.20318849640511952,NaN,72.5292653292403,100,0
1570806000,191.93,192.42,191.74,191.84,188.97999999999962,192.82938436643516,185.13061563356408,638001,214641.25,3.406042857143055,0,NaN,NaN,0.10419922892570004,NaN,71.46983956760438,100,28.571428571428573
1570809600,191.83,191.99,190.72,191.91,189.33949999999962,192.8591958676212,185.81980413237804,469233,237247.9,3.3186071428573447,0,NaN,NaN,0.6356152964468057,NaN,71.78057312954667,92.85714285714286,21.428571428571427
1570813200,191.9,192.33,191.62,192.26,189.7044999999996,192.82302833890682,186.58597166109237,366813,255481.8,3.131589285714488,0,NaN,NaN,0.3328825548736016,NaN,73.3438505392069,85.71428571428571,14.285714285714286
1570816800,192.26,192.42,191.97,192.37,189.9764999999996,193.0278424915178,186.9251575084814,189285,261841.35,3.0581535714287775,0,NaN,NaN,0.20793262982793873,NaN,73.8344499874534,78.57142857142857,7.142857142857143
1570820400,192.36,192.62,190.98,191,190.1684999999996,192.9588782898649,187.37812171013428,1053683,312040.75,2.6953892857144917,0,NaN,NaN,0.7225658886520844,NaN,59.2165413276696,100,0
1570824000,191.02,191.54,190.65,191.25,190.2944999999996,193.04091202308777,187.54808797691143,162957,288152,2.468800000000197,0,NaN,NaN,0.894110308260123,NaN,60.743887951596236,92.85714285714286,0
1571050800,190.42,190.73,190.4,190.73,190.37399999999963,193.07378813992727,187.67421186007198,3603,269185.45,2.1752107142859094,0,NaN,NaN,1.0240682019025829,NaN,56.04257006769643,85.71428571428571,0
1571054400,190.85,190.97,190.56,190.62,190.44649999999962,193.09036289366145,187.80263710633778,19800,260651.2,1.8671535714287626,0,NaN,NaN,0.9408951499714104,NaN,55.071571638974916,78.57142857142857,7.142857142857143
1571058000,190.67,191.34,190.58,191.16,190.57799999999958,193.08560124432572,188.07039875567344,221987,262357.5,1.601185714285907,0,NaN,NaN,0.9304985184800083,NaN,58.84160085846158,71.42857142857143,0
1571061600,191.15,191.66,191,191.64,190.73249999999956,193.09800100413668,188.36699899586245,226851,265079.35,1.4120285714287648,0,NaN,NaN,0.7121692571606824,NaN,61.90186795596974,64.28571428571429,0
1571065200,191.64,191.69,191.24,191.34,190.8839999999996,192.982546163551,188.78545383644817,176424,257270.85,1.0962678571430515,0,NaN,NaN,0.5874096792639162,NaN,58.95160198173139,57.142857142857146,71.42857142857143
1571068800,191.34,191.395,191.03,191.15,191.00799999999958,192.84543952296255,189.17056047703662,100828,245835.15,0.7544642857144845,0,NaN,NaN,0.6965743099235865,NaN,57.0956055827594,50,64.28571428571429
1571072400,191.12,191.38,191.05,191.38,191.10049999999958,192.8130241605862,189.38797583941297,149900,248885.7,0.5115392857144845,0,NaN,NaN,0.6861776784321845,NaN,58.78711138438499,42.857142857142854,57.142857142857146
1571076000,191.38,191.54,191.31,191.4,191.19799999999958,192.73677353776895,189.6592264622302,153076,256392.05,0.2736285714287696,0,NaN,NaN,0.5510214690440309,NaN,58.93870857831986,35.714285714285715,50
1571079600,191.38,191.53,191.1,191.1,191.2814999999996,192.59172555329317,189.97127444670602,329340,271677.95,-0.014467857142659302,0,NaN,NaN,0.6601860997037013,NaN,55.632985883979785,28.571428571428573,42.857142857142854
1571083200,191.11,191.34,190.97,191.25,191.3764999999996,192.34327350010835,190.40972649989084,30428,272759.35,-0.329010714285519,0,NaN,NaN,0.7277642043977781,NaN,56.933630808223825,21.428571428571427,35.714285714285715
1571090400,191.23,191.41,191.23,191.38,191.4004999999996,192.34227438937523,190.45872561062396,800,272059.35,-0.4834142857140904,0,NaN,NaN,0.5926079950096246,NaN,58.08059647936297,14.285714285714286,28.571428571428573
1571094000,191.44,191.48,191.44,191.48,191.4379999999996,192.328316797832,190.54768320216718,600,270087.95,-0.6049249999998039,0,NaN,NaN,0.48344336434995416,NaN,58.985476831491766,7.142857142857143,21.428571428571427
1571137200,191.65,191.86,191.49,191.61,191.44049999999962,192.33245235326328,190.54854764673595,8644,240867.45,-0.6092071428569423,0,NaN,NaN,0.4574517856214563,NaN,60.18860392544802,0,14.285714285714286
1571140800,191.55,191.83,191.55,191.64,191.4254999999996,192.29310532527967,190.55789467471953,14410,215833.15,-0.5426749999998011,0,NaN,NaN,0.42626189114726476,NaN,60.47673443447447,92.85714285714286,7.142857142857143
1571144400,191.67,192.28,191.56,192.11,191.4389999999996,192.3397530185823,190.5382469814169,253230,196594.6,-0.37356428571408506,0,NaN,NaN,0.4210635754015711,NaN,64.77765474227093,100,0
1571148000,192.15,193.54,192.15,193.53,191.5199999999996,192.79090518939682,190.2490948106024,340778,190171.85,0.03311428571448749,0,NaN,NaN,0.713067741435434,NaN,73.98771150580102,100,0
1571151600,193.54,193.62,193.04,193.4,191.57699999999963,193.06009271472627,190.093907285273,290172,186339.8,0.3909678571430556,0,NaN,NaN,0.2531907197850509,NaN,72.12824193781604,100,0
1571155200,193.42,193.54,193.24,193.46,191.63149999999965,193.29614741025912,189.96685258974017,90250,181388.05,0.757250000000202,0,NaN,NaN,0.1498475688523702,NaN,72.47211245947096,92.85714285714286,42.857142857142854
1571158800,193.49,193.87,193.47,193.81,191.77199999999965,193.6591947436466,189.8848052563527,137570,135582.4,1.0247071428573429,0,NaN,NaN,0.17542954439915556,NaN,74.45220498419859,100,35.714285714285715
1571162400,193.81,193.97,193.66,193.74,191.89649999999966,193.95066917523167,189.84233082476766,161568,135512.95,1.255292857143052,0,NaN,NaN,0.07739538723492373,NaN,73.31633654143208,100,28.571428571428573
1571166000,193.73,193.78,193.44,193.52,192.03599999999966,194.13284906479487,189.93915093520445,374385,154052.05,1.3594285714287617,0,NaN,NaN,0.19090862184614033,NaN,69.71640077625999,92.85714285714286,21.428571428571427
1571169600,193.51,193.75,193.48,193.7,192.18999999999966,194.30061128598274,190.07938871401657,29368,154530.45,1.4546178571430368,0,NaN,NaN,0.17026985191683222,NaN,70.97226212870764,85.71428571428571,14.285714285714286
1571176800,193.58,193.61,193.58,193.61,192.31249999999966,194.45393760134905,190.17106239865026,1500,143506.1,1.5350250000001753,0,NaN,NaN,0.11867292709353994,NaN,69.4220667696436,78.57142857142857,7.142857142857143
1571180400,193.53,193.53,193.41,193.47,192.40399999999966,194.57880481894702,190.2291951810523,3750,132351.05,1.6155285714287406,0,NaN,NaN,0.2063876992931251,NaN,66.97154637664785,71.42857142857143,0
1571223600,193.11,193.3,193.11,193.3,192.50199999999967,194.65269849130215,190.3513015086972,4000,123729.85,1.6032607142858841,0,NaN,NaN,0.36117847376295786,NaN,64.01653917903964,64.28571428571429,0
1571227200,193.18,193.51,193.02,193.17,192.60299999999967,194.6786598951876,190.52734010481174,21770,119776.95,1.5212928571430258,0,NaN,NaN,0.4076157061039121,NaN,61.77194113903246,57.142857142857146,0
1571230800,193.17,193.19,192.64,192.69,192.66849999999965,194.66689210379784,190.67010789620147,255038,125033.85,1.3469392857144504,0,NaN,NaN,0.6036840204323904,NaN,54.21343635791508,50,0
1571234400,192.72,193.41,192.43,193.35,192.76599999999965,194.69644450853983,190.83555549145947,329706,133865.35,1.2872857142858778,0,NaN,NaN,0.712037562561269,NaN,61.23688887878792,42.857142857142854,0
1571238000,193.34,193.52,192.78,192.99,192.86049999999966,194.6341456806672,191.08685431933213,245631,129679.9,1.1117392857144464,0,NaN,NaN,0.5314483256797901,NaN,56.175146229191746,35.714285714285715,0
1571241600,193.02,193.145,192.68,192.74,192.93499999999966,194.5498622234024,191.3201377765969,125115,134414.25,0.8447321428573076,0,NaN,NaN,0.5830452505030677,NaN,52.90472569668567,28.571428571428573,0
1571245200,192.69,192.88,192.57,192.64,192.99799999999965,194.45597942392428,191.54002057607502,244129,146580.7,0.5529857142858768,0,NaN,NaN,0.6398018678086832,NaN,51.61040664216782,21.428571428571427,78.57142857142857
1571248800,192.71,193.08,192.61,193,193.07399999999967,194.35530246256366,191.79269753743569,111193,152110.35,0.32878928571444477,0,NaN,NaN,0.6191630978793605,NaN,55.80250723468674,14.285714285714286,71.42857142857143
1571252400,193,193.15,192.71,193.03,193.14499999999967,194.23738271706242,192.05261728293692,336080,168482.15,0.11234642857159338,0,NaN,NaN,0.5675661730560829,NaN,56.14347815825549,7.142857142857143,64.28571428571429
1571256000,193.04,193.5,192.88,193.48,193.23699999999968,194.09074703546392,192.38325296453544,87792,172151.25,-0.02496428571412368,0,NaN,NaN,0.47985140085651246,NaN,61.00333148111338,0,57.142857142857146
1571266800,193.32,193.32,193.18,193.18,193.29049999999967,193.9717187611718,192.60928123882755,3200,159649.75,-0.2084071428569787,0,NaN,NaN,0.325060626386665,NaN,56.50770644922907,0,50
1571310000,194.13,194.39,193.96,194.18,193.32299999999964,194.101847867437,192.5441521325623,22150,143718.35,-0.11769285714268518,0,NaN,NaN,0.11329694098259288,NaN,65.60637604911345,100,42.857142857142854
1571313600,194.05,194.35,193.97,194.29,193.36749999999964,194.25322851404258,192.4817714859567,40150,131217.25,-0.014653571428398848,0,NaN,NaN,0.16470224921508733,NaN,66.43811921864508,92.85714285714286,35.714285714285715
