time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,Plot,Plot,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,RSI,Aroon Up,Aroon Down
1246973400,35.42,35.49001,34.50999,34.53,35.982950499999916,37.27586979151649,34.69003120848334,149773008,116444784.8,-0.8074508357142456,0,NaN,NaN,6.603545331529095,NaN,38.71265021927102,78.57142857142857,100
1247059800,34.73,34.87,34.3,34.71001,35.87095099999992,37.197036705598734,34.544865294401106,152776368,118624216,-0.900235639285675,0,NaN,NaN,7.1718538565629375,NaN,40.909543360764275,71.42857142857143,100
1247146200,34.84,35.00999,34.64999,34.77,35.768450499999915,37.102149833574536,34.43475116642529,97851440,116846556.8,-0.9495394285713883,0,NaN,NaN,6.224654939106902,NaN,41.66007818405849,64.28571428571429,92.85714285714286
1247232600,34.66,35.14,34.56261,34.92,35.67344999999991,36.96398155953622,34.3829184404636,108481936,114875166.4,-0.9190255464285304,0,NaN,NaN,6.130905450596032,NaN,43.58942846089637,57.142857142857146,85.71428571428571
1247491800,34.95,35.60001,34.48,35.59,35.62045049999991,36.8307821175072,34.410118882492625,127140320,115759560.8,-0.7542100785713866,0,NaN,NaN,6.355267149574392,NaN,51.33156532132327,50,78.57142857142857
1247578200,35.52,35.78999,35.39999,35.72,35.61145099999992,36.81599747669314,34.40690452330669,115631632,115933498.4,-0.6270379464285302,0,NaN,NaN,3.4106421311438284,NaN,52.68838262082821,42.857142857142854,71.42857142857143
1247664600,36.31,36.92999,36.14,36.92,35.67995099999992,37.01181738463217,34.34808461536767,160869680,118449472.8,-0.32065763214281534,0,NaN,NaN,2.112676056338031,NaN,62.95497766494181,100,64.28571428571429
1247751000,36.74001,37.44,36.72,37.36,35.753500499999916,37.27271139585903,34.234289604140805,119842432,116770507.2,0.050470732142898656,0,NaN,NaN,1.713062098501072,NaN,65.87872601004274,100,57.142857142857146
1247837400,37.36,37.57001,37.17,37.56,35.84049999999991,37.5520868310075,34.12891316899233,104906368,115702491.2,0.4176134821428986,0,NaN,NaN,1.0383386581469665,NaN,67.14793968328866,100,50
1248096600,37.75,38,37.61,37.92,35.928499999999914,37.86318381914976,33.99381618085007,97168752,114458422.4,0.8316312428571853,0,NaN,NaN,0.8175105485232127,NaN,69.35742894078663,100,42.857142857142854
1248183000,38.07001,38.17999,37.64,38.17999,36.08349949999991,38.20876491732993,33.95823408266989,130587632,114102063.2,1.1407444500000434,0,NaN,NaN,1.4143272431448937,NaN,70.88060617342629,100,35.714285714285715
1248269400,38.2,38.69,38.13,38.5,36.25849949999991,38.56660560546789,33.95039339453192,113808560,114047340.8,1.3985518714286158,0,NaN,NaN,0.9610389610389544,NaN,72.68066598095872,100,28.571428571428573
1248355800,38.45,39.49001,38.39,39.35001,36.44649999999991,39.093779010629675,33.79922098937014,160566432,116909934.4,1.7730895178571882,0,NaN,NaN,2.4396690115199386,NaN,76.78560848081531,100,21.428571428571427
1248442200,38.92999,39.37,38.77991,39.05,36.584500499999905,39.46246036457435,33.70654063542546,109312256,116748640.8,2.089182132142903,0,NaN,NaN,1.4487925161899489,NaN,72.63710122938016,92.85714285714286,14.285714285714286
1248701400,39.28999,39.41,38.87,39.35001,36.733500999999904,39.85027093891403,33.61673106108578,94718560,117100703.2,2.422445446428618,0,NaN,NaN,1.2198472122370492,NaN,74.1416213411235,85.71428571428571,7.142857142857143
1248787800,39.17999,39.59,38.92999,39.08,36.86500099999991,40.140702879004955,33.58929912099486,111564256,117988037.6,2.664107617857189,0,NaN,NaN,1.067394900280841,NaN,70.39035540804997,100,0
1248874200,39.32001,39.42999,39,39.34,37.0130009999999,40.451123396907256,33.57487860309255,126538192,119422796.8,2.907284432142905,0,NaN,NaN,0.8894788082645914,NaN,71.86646389944883,92.85714285714286,14.285714285714286
1248960600,39.74001,40.17999,39.50999,39.57001,37.171501999999904,40.77048767045002,33.57251632954979,108969808,120572493.6,3.1230771428571913,0,NaN,NaN,0.15168052775321894,NaN,73.14206744105894,100,7.142857142857143
1249047000,39.56,39.8522,39.41,39.45,37.36400149999991,41.0176116094795,33.710391390520314,78208320,118817422.4,3.1919593750000486,0,NaN,NaN,0.4043718967976173,NaN,71.32492847921392,92.85714285714286,0
1249306200,39.85001,40.06,39.64,40.03999,37.59550099999991,41.310747596945575,33.88025440305425,111722688,119021932,3.2958071250000502,0,NaN,NaN,0.998976273470604,NaN,74.65819711024754,85.71428571428571,0
1249392600,39.86,40.19,39.77,40.03999,37.87100049999991,41.45081940549504,34.29118159450478,100690752,116567819.2,3.250926603571479,0,NaN,NaN,0.6743008677075092,NaN,74.65819711024756,100,0
1249479000,40.13,40.14,39.46001,39.73,38.121999999999915,41.4769819731439,34.76701802685593,118093008,114833651.2,3.0902563892857646,0,NaN,NaN,1.448501860265215,NaN,69.71971156023699,92.85714285714286,0
1249565400,39.78999,39.92999,39.24001,39.38,38.352499999999914,41.37122738751301,35.33377261248682,116937440,115787951.2,2.809885692857191,0,NaN,NaN,1.997952546941208,NaN,64.5295600374485,85.71428571428571,0
1249651800,39.91,40.07001,39.59,39.88,38.60049999999991,41.24188960400018,35.959110395999645,107512256,115739467.2,2.592658232142908,0,NaN,NaN,1.123851429533323,NaN,68.17446953827425,78.57142857142857,0
1249911000,39.73,39.85001,39.34,39.60001,38.801000499999915,41.082079024764326,36.519921975235505,87163120,113740607.2,2.294408378571476,0,NaN,NaN,1.7482272098469545,NaN,64.19626477043582,71.42857142857143,0
1249997400,39.42,39.5,39.05,39.25999,38.97799999999991,40.77288868740154,37.18311131259828,91922688,112555160,1.8769938321429054,0,NaN,NaN,2.472503115010783,NaN,59.64447483702573,64.28571428571429,0
1250083800,39.21001,40.22,39.2,39.87,39.12549999999992,40.689680424427294,37.56131957557254,147239936,111873672.8,1.6371854571429028,0,NaN,NaN,2.0978776468225897,NaN,64.50670925245531,100,0
1250170200,40.10001,40.16,39.64,40.09,39.261999999999915,40.652965635866806,37.871034364133024,110107008,111386901.6,1.4350997428571888,0,NaN,NaN,1.1224744325268217,NaN,66.0933834320689,92.85714285714286,0
1250256600,39.89,39.96001,39.28,39.63,39.36549999999992,40.522936996194936,38.2080630038049,124480128,112365589.6,1.136185228571474,0,NaN,NaN,2.0204539785482716,NaN,60.04880912321726,85.71428571428571,0
1250515800,38.97,39.00999,38.46001,38.48,39.39349999999992,40.43054021144807,38.35645978855177,131797184,114097011.2,0.6574495000000433,0,NaN,NaN,4.065826889498644,NaN,48.1845584988157,78.57142857142857,100
1250602200,38.72,39.98,38.61,39.03,39.43600049999992,40.33050168845028,38.54149931154956,84607808,111798020,0.3045165714286142,0,NaN,NaN,3.691693689199311,NaN,52.97038419056532,71.42857142857143,92.85714285714286
1250688600,38.59,39.39999,38.53999,39.3,39.47600049999992,40.26480479520812,38.68719620479172,88036256,110509404.8,0.029209292857184543,0,NaN,NaN,3.866325767024196,NaN,55.15990922406253,64.28571428571429,85.71428571428571
1250775000,39.28,39.84,39.2,39.75999,39.49649949999992,40.292418255992025,38.700580744007816,81473504,106554758.4,-0.07859948214281598,0,NaN,NaN,2.220004988775257,NaN,58.6886307247201,57.142857142857146,78.57142857142857
1250861400,40.00999,40.36,39.74001,40.28999,39.55849899999992,40.39764379570345,38.71935420429639,114660192,106822155.2,-0.10374466785710057,0,NaN,NaN,1.3650537019244855,NaN,62.363734343518786,100,71.42857142857143
1251120600,40.36,40.57001,40.10001,40.25,39.60349849999992,40.48837440210716,38.71862259789268,109904880,107581471.2,-0.10620159285710251,0,NaN,NaN,0.4715315144034674,NaN,61.91616097525032,100,64.28571428571429
1251207000,40.34,40.75999,40.25,40.37,39.66799849999992,40.5785253453658,38.75747165463404,92900320,106648274.4,-0.11090103571424637,0,NaN,NaN,0.2972504334902092,NaN,62.779397967504664,100,57.142857142857146
1251293400,40.28999,40.601,40.08,40.3,39.71599849999991,40.65312800659535,38.77886899340447,96407504,105141740,-0.09382906785710343,0,NaN,NaN,0.7183552142680187,NaN,61.89800926179595,92.85714285714286,50
1251379800,40.32001,40.47,39.67,40.39999,39.757497499999914,40.737614528786736,38.77738047121309,121957744,105791136.8,-0.03708625357138873,0,NaN,NaN,1.8069063878481177,NaN,62.7035019488319,85.71428571428571,42.857142857142854
1251466200,40.89,41.08,40.16,40.44,39.80699749999991,40.81945953885221,38.79453546114761,114310192,107596230.4,0.009550125000040488,0,NaN,NaN,0.6923837784371938,NaN,63.040199701074776,100,35.714285714285715
1251725400,40.16,40.2,39.78999,40.03,39.806497999999905,40.81850951382098,38.79448648617883,96415312,106830861.6,0.04889266785718527,0,NaN,NaN,1.6073442136498386,NaN,57.32877073631722,92.85714285714286,28.571428571428573
1251811800,39.87,40.59,39.16,39.28,39.76849849999991,40.7994823903162,38.737514609683615,162958880,109944268,-0.027540153571384618,0,NaN,NaN,3.165182987141447,NaN,48.64637167405674,85.71428571428571,21.428571428571427
1251898200,39.09,39.47,39.03999,39.25,39.74449849999991,40.80000572124096,38.688991278758856,92757120,108677473.6,-0.11291849999995529,0,NaN,NaN,3.4619436201780283,NaN,48.33106140071893,78.57142857142857,14.285714285714286
1251984600,39.44,39.57021,39.02,39.50999,39.75099799999991,40.7990216333716,38.70297436662822,76783056,106669754.4,-0.16130220357138292,0,NaN,NaN,3.5113748763600268,NaN,51.27839520171286,71.42857142857143,7.142857142857143
1252071000,39.58,40.38,39.52,40.36,39.77499799999991,40.855228493970536,38.69476750602929,74866560,105037469.6,0.00906968571433231,0,NaN,NaN,2.2749752720078997,NaN,59.42708944571669,64.28571428571429,0
1252416600,40.64999,40.78,40.46001,40.74001,39.831997999999906,40.986999035542674,38.67699696445714,71024320,104230529.6,0.20262325000004588,0,NaN,NaN,0.6872850546673924,NaN,62.450687783409776,57.142857142857146,7.142857142857143
1252503000,40.75999,41.28999,40.59,41.09,39.92349849999991,41.1691361688632,38.67786083113662,99290000,104598895.2,0.3867624892857612,0,NaN,NaN,1.2168410805548793,NaN,65.03512068789198,100,0
1252589400,41.11,41.53,41,41.48,40.00399849999991,41.421622980633686,38.58637401936613,99289056,102201351.2,0.6559128250000471,0,NaN,NaN,1.1571841851494622,NaN,67.7027329460243,100,71.42857142857143
1252675800,41.5,41.62,41.22,41.52,40.07549849999991,41.639909899246355,38.511087100753464,93869376,101389469.6,0.9197667571429062,0,NaN,NaN,0.7225433526011663,NaN,67.97262622323314,100,64.28571428571429
1252935000,41.23,41.71001,41.21001,41.67999,40.1779979999999,41.8752143233087,38.48078167669111,90560496,99693488,1.1324505821429065,0,NaN,NaN,1.1275914413607095,NaN,69.08540141379788,100,57.142857142857146
1253021400,41.66,41.95,41.57001,41.81,40.34449799999991,41.99546768842723,38.693528311572585,91594560,97683356.8,1.2066878571429054,0,NaN,NaN,0.5740014350633791,NaN,69.99764344323553,100,50
1253107800,41.98,42.48,41.84,42.42,40.51399799999991,42.28225720727295,38.74573879272687,96888432,98297388,1.3631036285714775,0,NaN,NaN,1.3672795851013633,NaN,73.89061217178151,100,42.857142857142854
1253194200,42.32001,42.66,42.21001,42.41,40.669497999999905,42.5280528450621,38.81094315493771,102169568,99004053.6,1.459886739285762,0,NaN,NaN,0.4950259311645563,NaN,73.7217330617698,100,35.714285714285715
1253280600,42.56,42.62,42.21001,42.44,40.80349849999991,42.764084147731786,38.842912852268036,87453056,99303031.2,1.5680828714286188,0,NaN,NaN,0.5419180018850162,NaN,73.91434990875912,92.85714285714286,28.571428571428573
1253539800,42.22,42.7,42.16,42.57001,40.91749949999991,43.00634740018318,38.828651599816645,71351312,97137587.2,1.7161448928571905,0,NaN,NaN,0.9631428322427147,NaN,74.77719170743893,100,21.428571428571427
1253626200,42.82001,42.83,42.4398,42.64999,41.03749899999991,43.23223806880001,38.842759931199815,75638368,95424261.6,1.8378751321429039,0,NaN,NaN,0.4928254379426684,NaN,75.31806805039308,100,14.285714285714286
1253712600,42.83,43.17,42.377,42.45,41.14149899999991,43.396168912008676,38.886829087991146,143924064,97975448.8,1.8870756607143326,0,NaN,NaN,0.6400704900516977,NaN,71.20624697909331,100,7.142857142857143
1253799000,42.61,42.69,41.77,42.07001,41.22999949999992,43.484552555516174,38.975446444483666,111016320,98705889.6,1.8395065750000454,0,NaN,NaN,2.0632830160100846,NaN,64.0512238912307,92.85714285714286,0
1253885400,41.78,42.09,41.58,41.7,41.294999999999916,43.52491169334529,39.065088306654545,109215936,98068799.2,1.7212452142857597,0,NaN,NaN,2.5087696386329847,NaN,57.94548125127302,85.71428571428571,0
1254144600,41.92,42.66,41.89,42.41,41.39349999999992,43.63763394433533,39.14936605566451,84484128,96577496,1.722238050000044,0,NaN,NaN,1.781923043827213,NaN,64.86639379966343,78.57142857142857,0
1254231000,42.41,42.6201,42.03,42.22,41.502999999999915,43.68313076674695,39.32286923325288,106686368,97091048.8,1.629455842857186,0,NaN,NaN,1.4536697429471879,NaN,61.92924199021802,71.42857142857143,0
1254317400,42.39,42.6024,41.60001,42.25,41.65149999999992,43.59778290855104,39.7052170914488,173102624,97598236,1.445652160714328,0,NaN,NaN,2.461852863271492,NaN,62.220125756573914,64.28571428571429,0
1254403800,42.11,42.13,41,41,41.73899999999992,43.37876893497735,40.09923106502249,140119056,99966332.8,1.0002663107143286,0,NaN,NaN,3.8686761708502218,NaN,46.334457603755915,57.142857142857146,100
1254490200,40.72,41.25,40.72,40.88,41.80750049999992,43.158038159636426,40.45696284036341,145291248,103391742.4,0.5274044142857575,0,NaN,NaN,4.525182772610272,NaN,45.142886820465186,50,100
1254749400,41.09,41.39999,40.83,41.21001,41.85000099999992,43.06205472822804,40.6379472717718,97054128,104501120.8,0.15840898928575564,0,NaN,NaN,4.267269464775969,NaN,49.02529356933575,42.857142857142854,92.85714285714286
1254835800,41.42999,42.14,41.2206,41.94,41.910000499999924,43.00994524411068,40.81005575588917,124627936,107181301.6,-0.03418690357139065,0,NaN,NaN,3.351442755320705,NaN,56.37946234007212,35.714285714285715,85.71428571428571
1254922200,41.88,42.08,41.77,42.06,41.958500499999914,42.993145002278524,40.923855997721304,93787504,106906176.8,-0.177090589285676,0,NaN,NaN,2.0632830160100846,NaN,57.465803197524956,28.571428571428573,78.57142857142857
1255008600,42.31,42.62,42.14,42.24001,41.99650099999992,43.013737485833644,40.97926451416619,107850368,107334242.4,-0.2456534142856759,0,NaN,NaN,1.1957564351128849,NaN,59.11086818080494,21.428571428571427,71.42857142857143
1255095000,42.14999,42.55,42.06,42.48,42.04450099999992,43.057860602564936,41.0311413974349,62828000,105782173.6,-0.25862539999996237,0,NaN,NaN,1.3833297499014658,NaN,61.261982119462836,14.285714285714286,64.28571428571429
1255354200,42.63,42.87,42.28,42.57001,42.08900199999992,43.112542236677776,41.06546176332207,53221872,103915242.4,-0.23643257857139122,0,NaN,NaN,0.86750313423286,NaN,62.067997982682044,7.142857142857143,57.142857142857146
1255440600,42.53999,42.75,42.37,42.58,42.12750199999992,43.16401200964681,41.09099199035303,70939184,102882473.6,-0.20506162142853523,0,NaN,NaN,0.6564831550957105,NaN,62.162098637292175,0,50
1255527000,43.10001,43.293,42.85001,43.16,42.16450199999993,43.289213699991095,41.03979030000876,91004880,102588296,-0.021969171428536605,0,NaN,NaN,0.7182344763670045,NaN,67.24297392142327,100,42.857142857142854
1255613400,42.92999,43.12,42.87,43.06,42.19700199999993,43.384049129686986,41.00995487031287,85772688,101768452,0.1261659500000345,0,NaN,NaN,0.6719184430027785,NaN,65.60721320385669,92.85714285714286,35.714285714285715
1255699800,42.92,42.99001,42.48,42.78,42.21400199999992,43.42399894879775,41.00400505120209,111859632,102988780.8,0.22697964642860569,0,NaN,NaN,1.5755329008341052,NaN,61.1236349893408,85.71428571428571,28.571428571428573
1255959000,42.81,43.27,42.59,43.21001,42.246001999999926,43.52391227231962,40.96809172768023,83511936,103596812,0.4245318892857471,0,NaN,NaN,1.4348758539977045,NaN,65.07146739598332,78.57142857142857,21.428571428571427
1256045400,43.45,43.46001,42.94,43.22,42.274502499999926,43.61125180711371,40.93775319288614,89847808,104307284,0.620822664285748,0,NaN,NaN,0.6478482184174019,NaN,65.1599836493169,100,14.285714285714286
1256131800,43.2,43.82001,43.06,43.14,42.30900249999992,43.69673266832251,40.92127233167733,110397312,102630946.4,0.7576536428571783,0,NaN,NaN,0.3701989819527918,NaN,63.766366331979654,100,7.142857142857143
1256218200,43.07001,43.49001,42.78999,43.31,42.371001999999926,43.81993090925024,40.92207309074961,85871744,101373717.6,0.884749989285751,0,NaN,NaN,1.2006695913184005,NaN,65.45706206911768,92.85714285714286,0
1256304600,43.69,43.73,43.02,43.13,42.44250199999992,43.89305804512984,40.99194595487,117029872,101764414.4,0.9303562214286101,0,NaN,NaN,0.6695913184022146,NaN,62.15028469111933,85.71428571428571,0
1256563800,43.17,43.75999,42.78999,42.99001,42.47150249999992,43.941363190702226,41.00164180929762,107068496,102893632.8,1.009507171428609,0,NaN,NaN,1.2006695913184005,NaN,59.627365934637254,78.57142857142857,0
1256650200,42.95,43.11,42.17999,42.34,42.47750249999992,43.944183900329605,41.01082109967024,121438192,103631224,0.9507168892857522,0,NaN,NaN,2.6091202955437676,NaN,49.566100547712324,71.42857142857143,0
1256736600,42.19,42.32001,41.3,41.39,42.43450249999992,43.973963181561665,40.89504181843818,143553504,102153768,0.7287052321428964,0,NaN,NaN,4.640960517201582,NaN,39.16473380169314,64.28571428571429,100
1256823000,41.67999,42.19,41.53999,42.09,42.48900249999993,43.892653133196234,41.08535186680362,85207504,99408190.4,0.5285293428571829,0,NaN,NaN,4.086839067190024,NaN,47.84890207385333,57.142857142857146,92.85714285714286
1256909400,42.06,42.14999,40.92,40.96001,42.49300299999992,43.87862808929435,41.107377910705495,162796432,100283449.6,0.08327315000003899,0,NaN,NaN,5.518356037866544,NaN,38.335511569175864,50,100
1257172200,41.00999,41.57001,40.64,41.13,42.48900249999993,43.88980016564309,41.088204834356766,142520624,102556774.4,-0.30309136071424725,0,NaN,NaN,6.16485800046179,NaN,40.25977127203932,42.857142857142854,100
1257258600,40.97,41.32001,40.84,41.25999,42.45500199999992,43.93804736683791,40.97195663316194,95107008,101080728,-0.5867368249999618,0,NaN,NaN,5.703070884322325,NaN,41.756514030907645,35.714285714285715,92.85714285714286
1257345000,41.50999,41.87,41.28,41.33,42.41850199999992,43.97285560973559,40.86414839026425,107970624,101789884,-0.8315588142856762,0,NaN,NaN,4.687139228815519,NaN,42.59076526867162,28.571428571428573,85.71428571428571
1257431400,41.81,42.39999,41.78,42.35001,42.42400199999992,43.976567778347416,40.87143622165243,135204816,103157606.4,-0.855610067857105,0,NaN,NaN,3.5326714384668696,NaN,53.12533320503703,21.428571428571427,78.57142857142857
1257517800,42.16,42.64999,42.08,42.60001,42.43000249999992,43.984314270561676,40.87569072943817,96312192,104831816,-0.8086730392856762,0,NaN,NaN,2.8399907642576863,NaN,55.29080286880649,14.285714285714286,71.42857142857143
1257777000,42.92,43.52,42.88,43.50999,42.47700149999992,44.10070209928655,40.85330090071329,101620752,107251760,-0.5872530642856755,0,NaN,NaN,1.4479203511653285,NaN,62.14576294693484,7.142857142857143,64.28571428571429
1257863400,43.45,43.77139,43.39999,43.62,42.52900149999992,44.227458155944845,40.830544844055,72846432,107347122.4,-0.3597783428571052,0,NaN,NaN,0.50437872535533,NaN,62.886601850504505,0,57.142857142857146
1257949800,43.94,44.14,43.61,43.89999,42.56600099999992,44.34801369135468,40.783988308645164,84676128,107030684.8,-0.05547636428567726,0,NaN,NaN,0.6605696265534527,NaN,64.77608055420568,100,50
1258036200,43.92,44.16,43.55,43.64999,42.59550049999992,44.428063671672334,40.76293732832751,92426064,107363353.6,0.18214008214289498,0,NaN,NaN,0.797243917367647,NaN,61.75298810051394,100,42.857142857142854
1258122600,43.78,44.14,43.63,44.00999,42.656999999999925,44.590004687058695,40.723995312941156,87959504,106168347.2,0.4492817071428947,0,NaN,NaN,0.8634176013218803,NaN,64.33426789259258,92.85714285714286,35.714285714285715
1258381800,44.19,44.64999,44.12,44.46001,42.719499999999925,44.79552676287876,40.64347323712109,87776064,106381553.6,0.8012500678571796,0,NaN,NaN,0.7647546637978703,NaN,67.30480825104826,100,28.571428571428573
1258468200,44.34,44.60001,44.25,44.60001,42.78850049999993,45.01291196513206,40.56408903486779,81884000,105983363.2,1.158295628571464,0,NaN,NaN,0.784775608794701,NaN,68.19236592678166,92.85714285714286,21.428571428571427
