time,open,high,low,close,"NVDA, CBOE BZX: Open","NVDA, CBOE BZX: High","NVDA, CBOE BZX: Low","NVDA, CBOE BZX: Close","INTC, CBOE BZX: Open","INTC, CBOE BZX: High","INTC, CBOE BZX: Low","INTC, CBOE BZX: Close","AMD, CBOE BZX: Open","AMD, CBOE BZX: High","AMD, CBOE BZX: Low","AMD, CBOE BZX: Close","TSLA, CBOE BZX: Open","TSLA, CBOE BZX: High","TSLA, CBOE BZX: Low","TSLA, CBOE BZX: Close","MSFT, CBOE BZX: Open","MSFT, CBOE BZX: High","MSFT, CBOE BZX: Low","MSFT, CBOE BZX: Close","GOOGL, CBOE BZX: Open","GOOGL, CBOE BZX: High","GOOGL, CBOE BZX: Low","GOOGL, CBOE BZX: Close","AMZN, CBOE BZX: Open","AMZN, CBOE BZX: High","AMZN, CBOE BZX: Low","AMZN, CBOE BZX: Close","AAPL, CBOE BZX: Open","AAPL, CBOE BZX: High","AAPL, CBOE BZX: Low","AAPL, CBOE BZX: Close","FB, CBOE BZX: Open","FB, CBOE BZX: High","FB, CBOE BZX: Low","FB, CBOE BZX: Close",Volume,Volume MA
1438867800,112.35,112.5,109.95,110.45,20.53,20.68,20.11,20.45,29.16,29.23,28.845,29.01,2.15,2.17,2.1,2.11,249.54,255,236.12,246.13,47.71,47.77,46.33,46.62,673.99,674.75,660.73,670.15,539.3,542.74,527.52,529.46,115.97,116.5,114.115,115.13,97.18,98.74,94.42,95.12,42125401,29236421.95
1438954200,110.18,110.57,109.4,110.31,22.46,23.37,21.88,22.98,28.8,28.96,28.69,28.88,2.1,2.14,2.06,2.09,243.58,243.73,238.39,242.51,46.39,46.78,46.26,46.74,667.78,668.795,658.87,664.39,529.16,529.4599,518.21,522.62,114.58,116.25,114.5,115.52,95.38,95.4,93.61,94.3,30006846,29415973
1439213400,111.01,111.81,111,111.57,22.82,23.95,22.68,23.78,29.07,29.68,29.06,29.64,1.92,1.98,1.82,1.93,238.15,242.97,236.05,241.14,46.95,47.49,46.84,47.33,667.09,671.62,660.23,663.14,528.52,532.2764,523,524,116.53,119.99,116.53,119.72,95.68,95.9,93.63,94.15,21500780,29201975.35
1439299800,110.98,111.4101,109.53,110.14,23.43,23.89,23.43,23.66,29.47,29.48,28.96,28.97,1.91,1.93,1.88,1.9,237.15,239.3,234.44,237.37,46.82,46.94,45.9,46.41,699.58,704,684.32,690.3,523.65,528.98,522,527.46,117.81,118.18,113.33,113.49,93.73,94.76,92.9006,93.62,36123270,29909280.5
1439386200,109.38,110.735,108.22,110.52,23.28,23.89,23.28,23.72,28.66,29.57,28.66,29.46,1.88,1.93,1.84,1.9,235,239.77,232.74,238.17,46.19,46.9,45.705,46.74,694.49,696,680.51,691.47,523.75,527.5,513.06,525.91,112.53,115.42,109.63,115.24,92.7,94.44,91.19,94.19,41888960,30572151.65
1439472600,110.63,111.16,110.1,110.34,23.75,23.8,23.46,23.52,29.4,29.45,28.87,28.87,1.9,1.91,1.79,1.79,239.86,246.48,239.12,242.51,47.06,47.1,46.49,46.73,689.2,694.03,682.18,686.51,527.37,534.66,525.4846,529.66,116.04,116.4,114.54,115.15,94.05,94.73,93.35,93.43,22510520,30205730.25
1439559000,110.08,110.67,109.86,110.51,23.5,23.68,23.36,23.54,28.92,29.04,28.82,29.02,1.8,1.85,1.79,1.84,247.24,247.93,241.77,243.15,46.53,47.1,46.52,47,684.04,692.26,682.9,689.37,528.25,534.11,528.25,531.52,114.32,116.31,114.01,115.96,93.54,94.72,93.21,94.42,17924931,29305636.6
1439818200,110.24,111.46,109.96,111.43,23.5,23.5,23.1,23.39,28.83,29.2,28.71,29.08,1.82,1.88,1.795,1.8,255.56,256.59,250.51,254.99,46.81,47.45,46.57,47.32,688.04,694.74,683.06,694.11,531.29,538.74,527.12,535.22,116.04,117.65,115.5,117.16,94.42,94.46,93.39,93.93,21224913,29039930
1439904600,111.275,111.37,110.71,110.86,23.22,23.38,22.9,23.08,28.95,29.05,28.8,28.91,1.79,1.82,1.75,1.8,255.38,260.95,253.5601,260.72,46.84,47.43,46.7,47.27,691.07,695.7568,685.32,688.73,535.04,539.49,533,535.02,116.43,117.44,116.01,116.5,94.08,95.85,94.04,95.17,13984363,27965704.9
1439991000,110.52,111.105,109.49,110.13,23.05,23.305,22.74,22.99,28.65,28.7964,28.28,28.36,1.8,1.81,1.76,1.8,260.33,260.65,255.02,255.25,46.78,47.08,46.3,46.61,690.11,700.2,686.8,694.04,533.74,537.25,529,532.92,116.1,116.52,114.68,115.01,94.63,96.1,94.161,95.31,42511384,28312526
